hotelName,locale,checkinDate,checkoutDate,tripType,tripPurpose,userLocation,rating,numOfDaysStay,reviewDate,reviewText
Anantara Vilamoura Algarve Resort,pt-pt,2023-03-05,2023-03-07,couple,leisure,pt,3.20000004768372,2,2023-03-12 23:05:33,pros: Funcionários limpeza m pequeno almoço cons: A localização do quarto e a vista
Anantara Vilamoura Algarve Resort,pt-pt,2023-03-02,2023-03-04,couple,leisure,pt,3.59999990463257,2,2023-03-04 22:19:17,pros: Tudo impecável como um 5 estrelas deve ser! cons: Apenas tenho a apontar que a cama não era tão confortável parecia deformada e os travesseiros idem muito baixos e desconfortáveis.
Anantara Vilamoura Algarve Resort,pt-pt,2023-02-18,2023-02-19,couple,leisure,pt,4,1,2023-02-20 12:52:31,"pros: Gostei de tudo no geral! cons: Única coisa que devia ser mudada é a barra da máquina do ginásio que não desce e baixa está com bastante ferrugem por falta de uso.
De resto nada a apontar mesmo!"
Anantara Vilamoura Algarve Resort,pt-pt,2023-02-17,2023-02-19,solo_traveller,leisure,pt,3.59999990463257,2,2023-02-20 11:42:12,"pros: Da recepção ambiente e do quarto! cons: Opção do pequeno café! Por ser um hotel 5 estrelas  deveria ter mais opções na hora do pequeno almoço! No mínimo 3 tipos de Bolos biscoitos doces salgsdos… 
Mais de 1 opção de restaurante na parte da noite! Pq de noite quis jantar no restaurante   porém era um que tinha comida mais oriental… Mas acabaram fazendo um prato que tinha no cardápio de serviço de quarto.  Foi o que salvou."
Anantara Vilamoura Algarve Resort,pt-pt,2023-02-18,2023-02-19,family_with_children,leisure,pt,3.20000004768372,1,2023-02-20 00:00:37,pros: Quarto grande decoração algo antiquada mas com bons materiais. Pequeno almoço muito bom com excelente serviço. cons: Anantara Hotel informa que possui piscina interior aquecida sim possui mas está situada no interior do SAP o que impede o acesso a crianças principalmente no inverno.
Anantara Vilamoura Algarve Resort,es,2023-02-10,2023-02-11,couple,leisure,es,4,1,2023-02-12 10:58:58,pros: toodo cons: 
Anantara Vilamoura Algarve Resort,pt-pt,2023-02-03,2023-02-06,family_with_children,leisure,pt,4,3,2023-02-06 22:41:25,pros: Gostei de tudo  do staff do restaurante  do pequeno almoço das instalações  da atenção ao cliente . Tudo superior  o trato e a educação dos funcionários cons: gostei de tudo
Anantara Vilamoura Algarve Resort,pt-pt,2023-02-03,2023-02-05,couple,leisure,pt,3.59999990463257,2,2023-02-05 22:57:17,pros: Tudo 100%. Desde o quarto ao pequeno almoço espaço exterior e interior decoração... cons: Não ter sido informado antecipadamente da diária que considero excessivo para o alojamento de um cão com 7 kilos (25€ por dia).
Anantara Vilamoura Algarve Resort,pt-pt,2023-01-24,2023-01-25,couple,leisure,pt,3.20000004768372,1,2023-01-30 10:08:18,pros: Simpatia e disponibilidade da equipa. Bom pequeno-almoço e piscina interior. cons: Jantar e fraca insonorização dos quartos.
Anantara Vilamoura Algarve Resort,pt-pt,2023-01-14,2023-01-15,family_with_children,leisure,pt,4,1,2023-01-15 13:59:17,pros: Gostámos muito da nossa estadia! Comodidades e serviços muito bons limpeza irrepreensível e comida maravilhosa. A repetir! cons: 
Anantara Vilamoura Algarve Resort,pt-pt,2022-11-18,2022-11-20,couple,leisure,pt,3.59999990463257,2,2023-01-13 01:30:57,"pros: Toda a atenção 
A comida 
Os funcionários
A limpeza
Tudo mesmo cons: Banheira com marcas 
Piscina interior paga e não nos foi informado antes"
Anantara Vilamoura Algarve Resort,pt-pt,2022-12-30,2023-01-01,couple,leisure,pt,4,2,2023-01-03 00:37:45,pros: tudo! cons: nada
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2024-11-23,2024-11-27,review_category_group_of_friends,leisure,gb,4,4,2024-11-27 23:12:30,pros: This hotel is fantastic it's a beautiful hotel right on the beach with first class service and amazing food. we can't wait to return! cons: nothing
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2024-10-14,2024-10-17,couple,leisure,ca,4,3,2024-10-18 00:56:09,pros: Location was great. Staff were amazing completely at your back and call for anything you need. cons: It's stunningly beautiful.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-09-26,2024-09-28,couple,leisure,gb,4,2,2024-09-28 22:29:13,pros: Absolutely beautiful and unique building in the heart of Portimao. Staff who couldn’t do enough for us and excellent food. cons: There really is nothing to criticise.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-08-26,2024-08-29,couple,other,in,3.59999990463257,3,2024-08-30 01:12:26,"pros: ### A Memorable Stay at Bella Vista

Bella Vista is truly a remarkable property offering a blend of beauty and comfort. Here are some highlights from my experience:

- **Accommodations**: The main building features stunning rooms with a captivating color palette and views of the sea. The ambiance is simply breathtaking. While the next building has more standard rooms the service remains excellent.

- **Service**: The staff were attentive and genuinely concerned about my well-being regarding my lower back issue. Their efforts made a significant difference during my stay.

- **Dining**: The food at Bella Vista is exceptional with a Michelin star to its name. Each meal was a delightful experience showcasing culinary excellence.

- **Overall Impression**: Despite some minor concerns about pricing the overall experience was unforgettable. Bella Vista is a place I would love to revisit thanks to its wow factor and the warmth of its team.

In summary Bella Vista is a destination that combines stunning views excellent service and remarkable dining making it a must-visit for anyone seeking a memorable getaway. cons: Staff hesitated too much for some extra .."
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-08-16,2024-08-18,couple,leisure,pt,4,2,2024-08-22 19:26:27,pros: The hotel was super quirky. Beautiful building swimming pool and views to the beach and sea. We loved our room and breakfast served in the room. All the staff super friendly and helpful. cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-07-19,2024-07-26,couple,leisure,gb,4,7,2024-08-22 12:05:39,pros: It’s in a beautiful setting with incredible views of the ocean and surrounding beaches. The building interior design is thoughtfully curated and gives you a sense of peace tranquility and tasteful luxury. The hotel never feels crowded and above all the staff’s attention to detail and general quality of service is unrivalled! It was a truly magical experience in every aspect of the stay cons: Nothing. Absolutely nothing! Everything was perfect
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2024-08-01,2024-08-04,couple,leisure,us,4,3,2024-08-08 15:33:44,"pros: Bela Vista is truly a gem. There's nothing not to love here. It took us a little under 3 hours to get there from Lisbon airport which was a breeze. The rooms were a decent size but the view was absolutely stunning. There really isn't much reason to leave the hotel and here's why.

On the first night we dined at the Michelin-starred restaurant which was an experience in itself. Don't be discouraged by the serving sizes—trust me you'll be full by the end of the meal. We chose the wine pairing from Portugal which was amazing. Each dish was sensational.

On the second day we decided to rent a boat with Thalassa Yachts on the recommendation of the hotel concierge. We were not disappointed. We spent $700 on a stunning beautiful yacht for a half-day complete with wine and cheese! Highly recommend this—it is very much worth it. We heard that further down the coast the pricing was three times this.

For dinner on the third day we tried to get into Reis de Praias Restaurant also known as King of the Beach but we couldn’t get a reservation. It's important to book early as the view here is stunning and it seems you can spend the day there. We ended up at Ferragudo Terrace which was excellent!

We also wanted a high-end luxury nightclub experience for adults 30+ so we recommend YOU which was about a 45-minute drive but worth it. They had some very well-known DJs and an elevated crowd.

Last but not least the food at Bela Vista's pool and dining (not Michelin) was delightful. We loved the codfish cakes—they were so good that we ordered them everywhere else we went but none compared to Bela Vista's. For dinner the sea bass in salt crust was outstanding.

That's all I have for this amazing trip! cons: "
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2024-05-25,2024-05-27,review_category_group_of_friends,leisure,ca,3.59999990463257,2,2024-06-23 19:06:22,pros: Friendly and very helpful staff. Attentive to details cons: Difficult to get there
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-04-19,2024-04-22,couple,leisure,gb,4,3,2024-04-26 15:24:57,pros: Everything about the hotel was exceptional the room the breafast the staff and the michelin-starred restaurant. A wondeful experience. We will definitley be back ! cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-04-10,2024-04-14,family_with_children,leisure,fr,4,4,2024-04-25 12:16:14,pros: Our stay was very nice in this hotel. We booked a blue room in the old building and we were upgraded with a beautiful room with a sea view. It was very calm and relaxing. The products in the bathroom are Guerlain and smell amazing ! The food at the bar and breakfast was really good. The hotel smells good and very clean. The principal building is majestic I highly recommend to book a room there. cons: Just the location it's very turistic but it's ok if you come out of summer period. And the beach is beautiful !
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-12-09,2023-12-10,couple,leisure,gb,4,1,2023-12-11 11:55:17,"pros: A new benchmark probably the finest place we have ever stayed in. And we have been fortunate to travel.
The service we received the minute we got in was exceptional. The restaurant was amazing and the Michelin starred restaurant even more incredible the breakfast was a site to behold ..
All the stuff are exceptionally special in the service they give. nothing is too much trouble.
. Ine^s gave us a detailed tour of the building it was an amazing experience the knowledge was incredible.
It was an amazing incredible stay and we look forward to staying again. cons: We had to leave 😭"
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-10-31,2023-11-02,review_category_group_of_friends,leisure,us,4,2,2023-11-06 14:44:42,pros: Beautiful view room and patio area overlooking beach cons: The women who welcomed us had a bit of an attitude
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-09-14,2023-09-16,family_with_children,leisure,us,4,2,2023-10-16 00:44:12,pros: Great food and service. The concierge was amazing help and spa manager very helpful. cons: Too far away from the airport....
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-10-05,2023-10-06,couple,leisure,pt,4,1,2023-10-09 13:30:16,pros: Everything is perfect! I definitely want to come back. cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-09-10,2023-09-13,family_with_children,leisure,us,4,3,2023-09-17 23:20:30,pros: Beautiful location and hotel.  Very helpful staff. Magnificent breakfast set on a terrace overlooking the ocean. cons: Nothing!
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-08-20,2023-08-24,couple,leisure,it,4,4,2023-09-13 14:44:06,pros: the location was amazing the concierge booked a boat tour for us during our stay. everything was meticulously curated. would definitely come back and recommend the stay cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-09-01,2023-09-03,couple,other,gb,4,2,2023-09-04 23:53:51,pros: Beautiful  a real haven  amidst a very busy resort cons: The clubbing next door went on til 4am. Didn’t sleep all  all the first night.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-08-26,2023-08-27,couple,leisure,us,4,1,2023-08-28 10:33:39,pros: Our stay at Bela Vista was a wonderful experience! From the moment we walked in and until the moment we checked out the service and attention to detail was top notch. Our room was spotless and the view was amazing. We relaxed by the pool and the hotel even had their own access to the beach. One of the highlights of our stay was dinner at their Vista restaurant. What an experience! We can’t wait to come back next summer! cons: Our only negative comment is that we didn’t stay longer.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-08-20,2023-08-21,couple,leisure,fr,4,1,2023-08-25 10:31:35,pros: The property was incredible. A true historic building with a modern finish and standard. The views were amazing. cons: Nothing.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-08-09,2023-08-10,couple,leisure,pt,4,1,2023-08-11 08:57:32,"pros: Hotel Belavista is like a paradise on Earth! Everything was exceptional. From the SPA
to the Michelin Vista restaurant which was one of the best gastronomic experiences we had in life! Rooms and facilities were beautiful clean and extremely comfy. Location was great. Staff were amazing and happy to assist with anything you could need or want. Highly recommend! cons: "
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-08-04,2023-08-10,couple,leisure,cy,3.20000004768372,6,2023-08-10 22:19:09,pros: Swimming pool area spa location cons: Room was very small and aged flush at the toilet did not work well
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-07-24,2023-07-31,couple,leisure,no,4,7,2023-07-31 22:07:07,pros: Fantastic service in bar and restaurants. Fantastic facility locationnand view cons: Reception used the word mpossible when we asked fore some croissant when we left before breakfast (which we have paid for). A hotel with this standard and price should not know the word imposdible
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-06-28,2023-07-01,couple,leisure,gb,4,3,2023-07-02 23:00:10,pros: when of the finest places I have stayed around the world. everything was perfect 👏 x cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-06-25,2023-06-28,couple,leisure,us,4,3,2023-06-29 11:34:04,pros: Michelin star restaurant Vista was incredible. Beautiful property and amazing views! cons: The only dislike was the Afro nation festival we checked out on time before it really got started but there were guest checking out before schedule because of it.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-05-21,2023-05-22,solo_traveller,leisure,ae,4,1,2023-05-22 22:14:25,pros: amazing design. good food. cons: access a little difficult by car. the guests need to be informed that there is an access code to be provided as the road to the property is closed. i needed to call them upon arrival to get this code. there are easier methods to communicate this code and the requisite instructions.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-05-06,2023-05-08,couple,other,gb,3.59999990463257,2,2023-05-08 22:38:28,pros: beautifully decorated and loved the way they introduced the history of the hotel cons: all great. one small detail was our small tomatoes during breakfast were not washed.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-04-28,2023-05-01,family_with_children,leisure,gb,4,3,2023-05-03 20:24:11,pros: Friendly and helpful staff amazing food service views and swimming pool cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-04-19,2023-04-25,couple,leisure,us,4,6,2023-04-25 22:06:42,pros: location. restaurant was phenomenal. service was wonderful cons: nothing
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-04-16,2023-04-21,family_with_children,leisure,gb,3.59999990463257,5,2023-04-25 15:49:30,pros: Beautiful interior.  Spacious room with good amenities.  Comfy bed and gorgeous sea view cons: Steps to the beach could be an issue for some
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-04-08,2023-04-15,couple,leisure,se,4,7,2023-04-16 13:59:21,pros: excellent kitchen. cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-04-02,2023-04-05,couple,leisure,dk,4,3,2023-04-12 13:00:00,pros: The breakfast was excellent the staff relaxed kind and helpfull the interior expelling the view likewise. cons: The spa was a bit disappointing.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-03-24,2023-03-26,couple,leisure,gb,4,2,2023-03-30 17:06:51,pros: gorgeous historical building. excellent place to relax with an old fashion. cons: unfortunately price is high
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-03-15,2023-03-17,couple,leisure,gb,4,2,2023-03-18 01:07:28,pros: Excellent!! cons: Car parking was ridiculously expensive at 30 euros per day!!
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-12-26,2023-01-03,couple,leisure,ie,3.20000004768372,8,2023-01-09 05:57:49,pros: The premium location and the unusual historic building itself are the strong points. These features seemed to be the main selling points rather than what one might otherwise expect in a luxury hotel at this price point. The staff were great and couldn’t have been more helpful. We loved the buffet breakfast offering served in a dining room with spectacular ocean views. Ask for the scrumptious eggs Benedict option! The evening Bistro dining options are delicious if somewhat on the pricey side. cons: We didn’t like that the main dinner option was a 2 star Michelin offering with very expensive tasting only menus and no a la carte - no meat and no choice for the diner. Our upgraded room was quite small with very limited storage for a one week stay. We had to ask them to take away some of the bedding and decorative items to create a little extra space and comfort.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-12-24,2023-01-01,couple,leisure,pk,3.59999990463257,8,2023-01-02 10:41:08,pros: Excellent quality breakfast with service. Excellent beach views. The beach side rooms are a bit dated and could be upgraded. There is poor lighting and no reading light. cons: The bed mattresses are beginning to sag and can give you a backache. Need replacing.  Need reading lights at the bedside.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-10-21,2022-10-26,couple,leisure,us,4,5,2022-10-26 23:01:46,pros: so beautifully manicured. architecturally beautiful with original early mosaic tiles. Just a hidden gem. cons: I have no complaints
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-09-10,2022-09-12,review_category_group_of_friends,leisure,ch,3.20000004768372,2,2022-10-16 12:06:26,"pros: all cons: we have been a few times now to Bela Vista. we live it.
but this time it was different. we were in the high season. the discotheque is right next to the hotel and went on until 5. am. it was horrible and impossible to sleep.
will never go there during the holiday season again"
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-09-26,2022-09-29,couple,leisure,us,4,3,2022-09-29 23:12:58,pros: everything cons: nothing
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-09-18,2022-09-24,couple,leisure,gb,4,6,2022-09-28 13:47:00,"pros: location to the beach
great service and good quality facilities cons: having to pay for parking"
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-09-01,2022-09-02,couple,leisure,us,3.20000004768372,1,2022-09-03 10:58:57,pros: charming bright and comfortable cons: the property can’t do much about its neighbors an
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-08-30,2022-09-02,couple,leisure,us,3.59999990463257,3,2022-09-02 14:21:48,pros: Professional staff amazing design and history views room and comfort location Michelin star restaurant cons: How to access the hotel by vehicle limited breakfast options no reserved spaces on the beautiful beach
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-08-21,2022-08-24,couple,leisure,pt,4,3,2022-08-26 13:47:07,"pros: It’s history heritage and view!
decoration 
Vista restaurante.
Staff cons: The surroundings could be better but the hotel and its
team make it almost imperceptible.
the access to the beach could be better perhaps 
a guest only zone at the beach?"
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-08-20,2022-08-22,couple,leisure,us,4,2,2022-08-22 23:19:42,"pros: everything!  The service the grounds location 
food it was beautiful. Probably the best 
property we have Visited! cons: nothing"
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-08-17,2022-08-21,couple,leisure,gb,3.20000004768372,4,2022-08-22 14:34:24,pros: The staff is super nice but I wouldn't say super efficient. cons: The mattress was way to soft which makes it uncomfortable the bed.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-08-17,2022-08-20,couple,leisure,ca,4,3,2022-08-21 00:00:49,pros: This hotel was our splurge. We wanted to spend 3 nights in a quiet private location so we spent a little extra to get that but we got exactly what we paid for. Rooms were perfect and serviced several times throughout the day. The amenities were perfect. The staff couldn’t be better. So attentive and helpful and st your be king call. Having never experienced this before I almost felt uncomfortable at how well taken care of we were. Only because I’m not used to those kind of experiences. If you can splurge this is definitely the place to do it in portimao. You will not be disappointed. And thank you to all the ladies serving during breakfast and by the pool. You were all wonderful. cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-08-11,2022-08-14,couple,leisure,au,4,3,2022-08-19 07:55:27,pros: Beautiful decor and attention to detail. Lovely pool and great location! cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-08-11,2022-08-13,couple,leisure,gb,3.20000004768372,2,2022-08-17 19:49:17,pros: characterful property with largely very nice staff cons: The photos are deceptive - it looks as though it is all alone when infact it is right in front of many hotels bars and restaurants in the heart of the tourist section.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-07-08,2022-07-10,solo_traveller,leisure,gb,3.20000004768372,2,2022-08-06 15:28:57,"pros: Excellent breakfast cons: Location is not good - far too busy outside the hotel
Could not get booking in main restaurant although bistro was first class"
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-07-30,2022-08-01,review_category_group_of_friends,leisure,ca,4,2,2022-08-02 02:44:59,pros: excellent top quality service and dining cons: one or two loose floor panels by the pool
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-07-18,2022-07-25,couple,leisure,gb,4,7,2022-07-26 09:14:59,pros: We were shocked by the location … we’d only seen the Hotel photos not the area outside the perimeter gates. cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-07-06,2022-07-09,review_category_group_of_friends,leisure,us,4,3,2022-07-25 18:09:51,pros: Close location to the beach and food cons: 
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-07-09,2022-07-12,solo_traveller,leisure,gb,3.20000004768372,3,2022-07-19 19:07:14,pros: My room was a good size bright and airy. The bed was incredibly comfortable. I ate dinner at Vista (their Michelin starred restaurant) which was amazing. The staff were extremely attentive in Vista and the food was outstanding. The pool is well maintained. It is quiet with a good service for food and drinks available all day. The breakfast was also good. cons: There were 3 occasions when I ordered something from the bar/cafe by the pool and the order was completely forgotten. I had to ask again for my order. I booked a 90 minute massage and 90 facial in the spa. The massage was lovely but the facial was very rough and completely undid the relaxation I had experienced in the massage. The hotel is situated in the centre of town on the main road. The nightclubs and bars are still going at 4am so you will hear this from your room.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-07-07,2022-07-10,couple,leisure,es,4,3,2022-07-11 11:12:46,pros: perfect location in all of Algarve the staff was above and beyond perfect cons: no complaints this is the best place to be for holiday
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-05-27,2022-05-29,couple,leisure,de,3.20000004768372,2,2022-06-26 18:52:58,pros: The hotel is so beautiful with a lot of history. The design is unique and the beach view is amazing. The beach is so soft and clean! The breakfast was so good and very rich. One of the best that we had! cons: At the price rate of this hotel I would expect the parking inside the hotel premises to be included as they have the space and not so many rooms.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-06-07,2022-06-08,couple,leisure,gb,4,1,2022-06-09 09:59:54,pros: Beautiful hotel. Staff really lovely. Very welcoming. cons: Shame about the outlook from our room. It is very built up around the hotel.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-04-23,2022-04-25,couple,business,gb,4,2,2022-05-22 13:30:10,pros: location and historic building are both uniquely excellent. cons: bistro meal was limited and. it great value. restaurant was fully booked as it was a Michelin stares place.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-05-10,2022-05-11,review_category_group_of_friends,leisure,ae,3.59999990463257,1,2022-05-14 18:47:34,pros: The location and the spa cons: The room design is very nautical and a but childish
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-04-14,2022-04-17,couple,leisure,de,4,3,2022-04-17 22:15:47,pros: the building and near to the beach. staff were amazing cons: did not like the town
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-03-15,2022-03-21,couple,leisure,ie,4,6,2022-03-28 12:22:29,pros: We stayed for six nights in the middle of March and were lucky with good weather it just rained for a few hours on our second last day. Breakfast was delicious. The spa was excellent. We had the couples massage and it was the best massage we both had for a long time. The Michelin star restaurant was a once in a lifetime experience. The food was exceptional and the service also exceptional. It was interesting to see the kitchen and wine cellar beforehand. Nice touch of head chef Joao to present one of the dishes to us at our table. The cocktails at the bar were fantastic prepared by Paolo. The food in the more casual restaurant was excellent also. On the hottest day it was lovely to lay out beside the outdoor pool. There was a short walk to the beach. The beach is beautiful for walks and very refreshing to swim in also. The hotel is gated and accessed with keycard only so we felt safe at all times. We were on our honeymoon (postponed from 2019) and there were some nice touches like a bottle of champagne in our room along with strawberries and some treats.  As kids under 12 are not allowed it helps to make the hotel quieter and more relaxing. Close by we really enjoyed Restaurant F which is a blue and white quiet restaurant upstairs off the main street. Our sheets were changed every morning and there was a turn down service every evening. We would definitely stay in the hotel again and we look forward to it. cons: Just a note for next time not a complaint. We rented a car and drove to the hotel. In hindsight everything is in the town Praia da Rocha. There is a decent shop a few yards from the hotel along with lots of restaurants and bars and a pharmacy a short walk away. So we could have gotten a shuttle organised by the hotel or an Uber or taxi from Faro airport and avoided the €15 a day charge for parking in the hotel.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2022-03-11,2022-03-13,couple,leisure,us,3.59999990463257,2,2022-03-20 16:27:47,pros: the property was stunning.  It was right on the beach.  the bar and dining was wonderful.  the staff was extremely attentive. cons: N/A
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-08-21,2024-08-23,couple,leisure,ch,2.40000009536743,2,2024-08-23 23:49:20,pros: The hotel’s historic building beautifully captures the essence of its era while seamlessly blending modern luxury elements. The interior design is clearly the result of thoughtful curation with every corner showcasing meticulous attention to detail and a refined aesthetic. The Occitane spa offered unique treatments including a particularly effective one aimed at resetting sleep which we really enjoyed. The pool area was stunning complemented by well-curated music and excellent drinks making it a highlight of our stay. cons: While the hotel is beautifully designed several aspects left much to be desired. The location though central resulted in a crowded beach view marred by ongoing construction and a lot of noise. The hotel lacks its own setup on the beach with dedicated beds or amenities - this could be a great addition to enjoy more than just an ocean view. The staff while well-trained often came across as insincere which affected the overall atmosphere. Additionally the small room size and difficulty securing reservations at their Michelin-starred restaurant—even with weeks of waitlist and being guests of the hotel—added to the frustration. Unfortunately our experience was further compromised by severe food poisoning at the pool restaurant which was handled with minimal concern as we were merely directed to a nearby pharmacy and still charged in full. Dietary preferences were also overlooked as my breakfast included pork despite explicitly informing the staff that I do not eat that on arrival (this was quickly corrected but we expected more from the 5* boutique facility). The concierge’s recommendations were similarly disappointing; we were told there were no quieter beaches nearby only to discover one 20 minutes away ourselves. Altogether these issues compounded into a less-than-ideal experience and with some attention to detail and genuine hospitality these could be addressed to better serve future guests.
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2024-08-09,2024-08-13,couple,leisure,pt,2,4,2024-08-17 12:55:56,"pros: The staff in general cordial and helpful.
Location superb cons: The bed should have been replaced long ago.
Reported to management and nothing was done about it."
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-08-03,2023-08-08,couple,leisure,au,2.40000009536743,5,2023-08-09 18:18:47,pros: Room was spacious. Main hotel area is beautiful inside. Pool area is great. Food is great. Staff are friendly. cons: General Portimao area around the hotel and the rooms are not as nice as the photos suggest. Hotel is now surrounded by ugly buildings and noisy streets. Most hotel rooms are in buildings separate to the main hotel building (this should be stated in the description of the room). Room was not properly serviced on all days of our stay.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-08-01,2023-08-03,review_category_group_of_friends,leisure,sa,0.400000005960464,2,2023-08-04 16:17:05,pros: The main building only cons: Everything and mostly the reception staff attitude
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-05-30,2023-06-02,couple,leisure,us,2,3,2023-06-20 23:39:22,pros: Our room was nice and the view great. cons: We had a little mixup when we checked in. We received no welcome letter no idea where hairdryer was we waited at breakfast for service while the staff cleaned tables around us.  This was our third stay there and we were a little disappointed.
Bela Vista Hotel & Spa - Relais & Chateaux,en-us,2023-04-29,2023-05-01,couple,leisure,us,1.20000004768372,2,2023-05-02 16:26:16,"pros: The location cons: Side sea view room with balcony located looking directly at the pool area. This means you must have curtains closed all the time or you are in a fish bowl. It makes the balcony uncomfortable to unusable. 
There is no view. 
We were moved to a lower class room ( Thank You) that at least didn’t put you on display but it was very small. 
Neighbor hotels with much nicer views and larger rooms cost half as much. 
Breakfast and coffee nothing special. 
The staff were attentive and polite."
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2023-03-11,2023-03-14,couple,leisure,za,2.79999995231628,3,2023-03-31 21:55:43,pros: location cons: we were mislead by the pictures on Booking.com
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-10-09,2022-10-12,couple,leisure,gb,2,3,2022-10-13 09:46:22,pros: the staff tried very hard cons: too much to write
Bela Vista Hotel & Spa - Relais & Chateaux,en-gb,2022-08-02,2022-08-11,couple,leisure,ro,1.60000002384186,9,2022-08-28 16:17:29,pros: Nice staff luxury main building good spa cons: Huge deception arriving to Bela Vista &Spa placed on a very noisy street surrounded by high and ugly buildings. Most of the rooms are not in the luxury main building but in two others  far of 5* confort. The ocean view is affected by beach restaurats and their toilets. Nothing of this is suggested by well chosen words of description artistic photos or smart association with trusted brands like Michelin Occitane or Relais&Chateaux. The reality is different of what marketing strategy makes you believe  for a price almost double comparing with the closest 5*hotel.
